,Unnamed: 0,name,tags,subscribedCount,playlist_id,song_id,song_name,artists,popularity
0,0,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,414691355,Lost (As I Am),Superwalkers,80.0
1,1,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,410802620,Next Escape,Viceroy,100.0
2,2,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,419549837,Silhouette,Goldroom,60.0
3,3,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,419485281,Feel My Love,Jake Quickenden,45.0
4,4,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,412016420,Hit It,Teasley,65.0
5,5,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,421160284,Catch U,DEAMN,85.0
6,6,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,420513422,Breathe It In,Cyrus Thomas,30.0
7,7,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,420500507,Tropical Suneo,Alex Parker,80.0
8,8,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,421203274,New Age,Softer Still,55.0
9,9,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,416933311,Moments,KEV,25.0
10,10,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,33340138,Hideaway,KYKO,25.0
11,11,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,421423368,Do It Right,Rainer,100.0
12,12,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,30870137,Somebody Like You,Max Elto,50.0
13,13,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,407838716,When We Were Young,The Wild Wild,25.0
14,14,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,417908273,We Got U,Lemâitre,65.0
15,15,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,418316404,pink skies,LANY,100.0
16,16,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,414670117,Waste Away,Lost System,65.0
17,17,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,418602540,Happy (Extended Mix),Burak Yeter,85.0
18,18,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,420500511,Lost,Pawl,80.0
19,19,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,412268350,Easy Lover,Panama Wedding,65.0
20,20,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,34899626,Found Your Love,Oliver Nelson,100.0
21,21,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,416531764,Bubblegum,Totem,85.0
22,22,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,29483200,Hold Me,Gold Fields,95.0
23,23,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,419238656,Too Much,Teasley,40.0
24,24,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,37240741,Fever,Lenno,100.0
25,25,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,38846209,ILYSB,LANY,90.0
26,26,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,36921820,Sing,The Wild Wild,45.0
27,27,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,418654949,Straight On Till Morning,Xavier Dunn,25.0
28,28,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,421203736,Get up Everybody! (Viva La Vida),Ektor Pan,45.0
29,29,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11355,423245641,418603101,The Best Crew,Tep No,85.0
30,30,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,29738501,跟着你到天边 钢琴版,群星,40.0
31,31,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,33544451,Dawn (电影《傲慢与偏见》插曲),Jean-yves Thibaudet,95.0
32,32,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,82159,送别(长版),范宗沛,10.0
33,33,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,27902104,稻香,群星,95.0
34,34,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,31134629,《夜色钢琴曲》夜空中最亮的星,赵海洋,95.0
35,35,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,254352,千万人之中(钢琴独奏),刘若英,55.0
36,36,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,174462,我爱你中国钢琴版,徐鲤,55.0
37,37,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,34923884,VI. June: Barcarolle (柴可夫斯基 四季 - 六月),郎朗,60.0
38,38,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,254355,你也在这里吗(钢琴独奏),刘若英,80.0
39,39,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,29800739,匈牙利狂想曲第二首,群星,70.0
40,40,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,201873,风云(钢琴版),周思贤,90.0
41,41,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,28557031,花黄瘦,Pure Morning,90.0
42,42,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,139177,秋～華恋～,α·Pav,100.0
43,43,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,511369,春よ、来い,SMOOTH J,100.0
44,44,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,25813883,降B小调第一钢琴协奏曲作品第23号 20,彼得.伊里奇.柴可夫斯基,95.0
45,45,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,27901399,C大调 克列门蒂小奏鸣曲 Op.36.No.1,Various Artists,65.0
46,46,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,25901083,C小调第二钢琴协奏曲·作品18号：第一乐章,Rachmaninov,85.0
47,47,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,493981,彩月​-​Sai​-​getsu-,Otokaze,100.0
48,48,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,33875522,When The Love Falls( 雨声版) ,Yiruma,100.0
49,49,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,27901400,贝多芬第8号钢琴奏鸣曲悲伤的第三乐章,Various Artists,100.0
50,50,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,5232743,门德尔松G小调第一钢琴协奏曲,群星,70.0
51,51,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,34125820,匆匆那年 - 钢琴版,赵海洋,95.0
52,52,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,25776362,怒吼吧! 黄河,殷承宗,35.0
53,53,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,31134431,金蛇狂舞,李云迪,70.0
54,54,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,106556,夏天来了(乐曲),蒋勋,5.0
55,55,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,30569625,野蜂飞舞,Yuja Wang,80.0
56,56,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,5253399,Sonata I G-du 罗西尼弦乐奏鸣曲,群星,25.0
57,57,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,34516399,序曲与轮旋随想曲,Charles Camille Saint-Saens,75.0
58,58,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,28860124,夜谈,燕池,85.0
59,59,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,185837,湘伦小雨四手联弹,周杰伦,100.0
60,60,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,28411853,黑键变白键,群星,75.0
61,61,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,185835,斗琴,周杰伦,100.0
62,62,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,28411857,肖邦圆舞曲,群星,95.0
63,63,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,5270155,眼泪,风潮唱片,25.0
64,64,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,29796081,车尔尼钢琴手指灵巧练习曲1,群星,50.0
65,65,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,110234,微光角落,林海,25.0
66,66,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,174705,破碎的回旋曲,薛啸秋,60.0
67,67,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,106540,秋光奏鸣曲(乐曲),蒋勋,5.0
68,68,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,114670,拉赫玛尼诺夫 帕格尼尼主题狂想曲第18变奏,郎朗,85.0
69,69,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,29966843,莫扎特第二十一钢琴协奏曲,Robert Bonfiglio,80.0
70,70,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,34923888,XI. November: Troika (柴可夫斯基 四季 - 十一月),郎朗,25.0
71,71,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,5188837,Canon (Over a Basso Ostinato),Peerless 2x2,100.0
72,72,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,33544468,Leaving Netherfield (电影《傲慢与偏见》插曲),Jean-yves Thibaudet,50.0
73,73,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,1871800,偲芳歌 (Piano Solo),梁邦彦,85.0
74,74,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,25892478,钢琴课:是否真的开心/尼曼,Soundtrack,70.0
75,75,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,5057917,Forrest Gump Suite,Alan Silvestri,100.0
76,76,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,104454,上海梦,江天,25.0
77,77,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,238905,橘色温度,何真真,25.0
78,78,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,380341,牧童短笛,石叔诚,60.0
79,79,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,25892495,朱迪丝瑞的单恋：G大调钢琴三重奏K.564/莫扎特,群星,45.0
80,80,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,116718,彩云追月,李云迪,95.0
81,81,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,25640681,Tristesse离别练习曲(Natasha Bedingfield版本),郎朗,50.0
82,82,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,238902,起风前的相遇(秋),何真真,25.0
83,83,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,115051,莫扎特C大调钢琴奏鸣曲.K.330 中速的快板,郎朗,90.0
84,84,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,29012063,降E大调第九号钢琴协奏曲K271第三乐章(回旋曲),牛牛,40.0
85,85,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,5117520,巴哈:平均律键盘曲,C大调第一号前奏曲,Various Artists
86,86,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,26420143,月光奏鸣曲(白日夢的钢琴与大提琴重奏版),风潮唱片,15.0
87,87,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,5160792,舒伯特:D大调第17钢琴奏鸣曲 第四乐章《给我摇摆,其余免谈》.《海边的卡夫卡》,Various Artists
88,88,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,5160829,献给戴比的华尔兹,Various Artists,45.0
89,89,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,174703,卡农的幻想,薛啸秋,95.0
90,90,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,117240,肖邦：夜曲，Op.9,No.2,李云迪
91,91,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,5268173,peaceful life,班得瑞,95.0
92,92,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,5259740,天鹅 大提琴与钢琴,群星,70.0
93,93,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,5276810,少女的祈祷,芭兰诺芙丝卡,100.0
94,94,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,117231,舒曼：梦幻曲,李云迪,95.0
95,95,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,5266271,爱之梦,李斯特,75.0
96,96,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,82518,棕发女郎,傅聪,45.0
97,97,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,149240,下雨时你会想起谁,石进,90.0
98,98,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,103035,碎月雨中奏,iw ix,100.0
99,99,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,582670,孤灯,平井真美子,100.0
100,100,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,28406526,我在那一角落患过伤风(钢琴版),群星,100.0
101,101,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,185859,小雨写立可白Ⅰ,周杰伦,100.0
102,102,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,26508242,你离开了南京，从此没有人和我说话,李志,100.0
103,103,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,5035861,星空のピアニスト,理查德.克莱德曼,100.0
104,104,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,211250,绿野仙踪,陈悦,100.0
105,105,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,110118,远方的寂静,林海,85.0
106,106,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,391119,萤火虫之舞,萤火虫,75.0
107,107,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,27949262,Neyanbhbin(悲伤天使),伊戈尔.克鲁托伊,90.0
108,108,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,25806118,涙の物語,有里知花,90.0
109,109,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,406686,千と千寻の神隠し:いつも何度でも,Chieko Kinbara,100.0
110,110,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,528284,想い出は远くの日々,天門,100.0
111,111,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,668928,时の薫り,西村由紀江,100.0
112,112,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,448065,孤独な巡礼,川井憲次,100.0
113,113,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,3951353,Snowdream,班得瑞,100.0
114,114,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,31066727,《夜色钢琴曲》Tears 眼泪,赵海洋,95.0
115,115,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,4877790,我等候你(钢琴独奏),群星,100.0
116,116,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,27552102,没有出口的迷宫,V.K克,90.0
117,117,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,493911,夏恋,Otokaze,100.0
118,118,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,29719972,梦之安魂曲(钢琴版),群星,70.0
119,119,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,26402370,咪咪,风潮唱片,15.0
120,120,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,185852,路小雨,周杰伦,100.0
121,121,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,149297,夜的钢琴曲五,石进,100.0
122,122,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,74505,请不要爱我(小说音乐),陈光荣,95.0
123,123,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,28160230,优美的小调(钢琴曲),张宇桦,100.0
124,124,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,26524326,被时光移动的城市,石进,100.0
125,125,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,5264717,梦中的婚礼,群星,100.0
126,126,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,180278,贝多芬：献给爱丽丝,尤大淳,95.0
127,127,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,96676,如诗般 宁静(钢琴长版),黄永灿,50.0
128,128,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,5271814,与美丽纠缠Get entangled in beauty,群星,90.0
129,129,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,817880,沉醉于风中,S.E.N.S.,100.0
130,130,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,28535311,天之痕(钢琴版),群星,100.0
131,131,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,442454,人生的回转木马,久石譲,100.0
132,132,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,103027,天空之城（钢琴版）（Cover：久石让）,iw ix,100.0
133,133,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,103301,拥有Masbfca (广告配乐完整版),几米,100.0
134,134,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,392918,从夏天开始到夏天结束,Instrumental,95.0
135,135,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,68695,对不起,我爱你(钢琴版),陈冠宇
136,136,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,139730,安静的午后,Pianoboy,100.0
137,137,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,28718074,忧伤还是快乐,K. Williams,100.0
138,138,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,5412353,爱在四月雪,赵成宇,95.0
139,139,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,185874,菊花台(杰伦钢琴演奏版),周杰伦,100.0
140,140,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,625671,火宵の月・テーマ~ピアノソロ,中村由利子,100.0
141,141,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,394245,我记得我爱过(钢琴版),群星,75.0
142,142,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,25982717,Road to Freedom  归途,金培达,100.0
143,143,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,25876796,「一枝梅」花信,中村由利子,100.0
144,144,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,127779,涟漪,Lawrence,100.0
145,145,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,164792,白月光,王崴,95.0
146,146,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,116493,白昼之夜,林隆璇,100.0
147,147,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,27571802,我的钢琴很简单 (钢琴曲),雷诺儿,95.0
148,148,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,376613,金子陵 (阿轮钢琴独奏版),霹雳英雄,75.0
149,149,"带本书去旅行吧,人生最美好的时光在路上。","旅行,钢琴,安静",10882,111450065,5262847,Pastel reflections 温柔再现,群星,45.0
150,150,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,33469187,灿烂,许巍,100.0
151,151,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,31010481,第三极,许巍,100.0
152,152,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,25657380,空谷幽兰,许巍,100.0
153,153,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,25657384,世外桃源,许巍,100.0
154,154,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,25657383,喜悦,许巍,100.0
155,155,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,167766,难忘的一天,许巍,100.0
156,156,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,167751,家,许巍,100.0
157,157,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,167802,旅行,许巍,100.0
158,158,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,167975,曾经的你,许巍,100.0
159,159,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,167897,执着,许巍,95.0
160,160,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,167880,像风一样自由,许巍,100.0
161,161,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,167871,晴朗,许巍,100.0
162,162,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,5278286,两天,许巍,75.0
163,163,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,168053,故乡,许巍,100.0
164,164,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,168091,蓝莲花,许巍,100.0
165,165,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,168089,时光,许巍,100.0
166,166,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,168097,漫步,许巍,100.0
167,167,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,168095,礼物,许巍,90.0
168,168,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,168153,那一年,许巍,100.0
169,169,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,168147,温暖,许巍,100.0
170,170,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,168158,我的秋天,许巍,100.0
171,171,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,293931,执着,田震,100.0
172,172,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,293929,自由自在,田震,60.0
173,173,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,299920,你,王菲,90.0
174,174,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,108109,晴朗,老狼,95.0
175,175,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,247442,潘多拉,姜昕,40.0
176,176,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,247443,纯粹(向阳花),姜昕,45.0
177,177,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,327613,来得及的明天,赵薇,65.0
178,178,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,4875303,琥珀之歌,刘烨,50.0
179,179,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,316009,彩虹,叶蓓,65.0
180,180,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,249951,空位,纪如璟,80.0
181,181,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,173809,像风一样自由,谢东,60.0
182,182,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,310303,幻觉,希莉娜依,25.0
183,183,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,310299,丁香,希莉娜依,25.0
184,184,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,205513,摩擦,艾敬,55.0
185,185,『你所知道与不知道的---许巍』,"华语,摇滚,民谣",586,102227390,29732733,永隔一江水,许巍,100.0
186,186,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11356,423245641,414691355,Lost (As I Am),Superwalkers,75.0
187,187,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11356,423245641,410802620,Next Escape,Viceroy,100.0
188,188,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11356,423245641,419549837,Silhouette,Goldroom,60.0
189,189,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11356,423245641,419485281,Feel My Love,Jake Quickenden,45.0
190,190,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11356,423245641,412016420,Hit It,Teasley,65.0
191,191,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11356,423245641,421160284,Catch U,DEAMN,85.0
192,192,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11356,423245641,420513422,Breathe It In,Cyrus Thomas,30.0
193,193,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11356,423245641,420500507,Tropical Suneo,Alex Parker,80.0
194,194,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11356,423245641,421203274,New Age,Softer Still,55.0
195,195,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11356,423245641,416933311,Moments,KEV,25.0
196,196,☀清新夏日☀清新男声控|我想漂浮感受磁场,"欧美,电子,另类/独立",11356,423245641,33340138,Hideaway,KYKO,25.0
